Subawardee UEI,Subawardee Vendor Name,Subawardee DBA Name,Parent UEI,Parent Vendor Name,Subaward Report ID,Subaward Report Number,Subaward Number,Subaward Date,Submitted Date,Subaward Amount $,Subaward Description,Subawardee Street Address,Subawardee Street Address 2,Subawardee City,Subawardee Congressional District,Subawardee State Code,Subawardee State Name,Country Code,Country Name,Subawardee ZIP,Business Type Codes,Business Type Names,Top Pay Salaries,Top Pay Employee Names,Prime PIID,Prime Contract Key,Agency ID,Referenced IDV PIID,Referenced IDV Agency ID,Prime Award Type,Total Contract Value $,Base Award Date Signed,Prime Entity UEI,Prime Entity Name,Description of Requirement,Prime NAICS,Prime NAICS Description,Funding Agency Code,Funding Agency Name,Funding Office Code,Funding Office Name,Funding Department Code,Funding Department Name,Contracting Agency Code,Contracting Agency Name,Contracting Office Code,Contracting Office Name,Contracting Department Code,Contracting Department Name
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956689,a48c1944-fcba-11ef-8e2a-e7034f2d18cd,1000025485,2023-04-27,2025-03-06,38820.42,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956695,a48c29d4-fcba-11ef-8e2a-e7034f2d18cd,1000054765,2023-04-28,2025-03-06,103308.8,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,,,20956680,a48c02c4-fcba-11ef-8e2a-e7034f2d18cd,1000026729,2023-05-30,2024-01-01,-150.52,see report,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,,,20956691,a48c1f34-fcba-11ef-8e2a-e7034f2d18cd,1000056111,2023-08-10,2024-01-01,50014.57,see report,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956678,a48bfd6a-fcba-11ef-8e2a-e7034f2d18cd,1000055031,2023-10-25,2025-03-04,-5150.9,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956677,a48bfaa4-fcba-11ef-8e2a-e7034f2d18cd,1000026729,2024-02-15,2025-03-04,-5815.8,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956674,a48bf32e-fcba-11ef-8e2a-e7034f2d18cd,1000052490,2024-04-04,2025-03-04,-217158.95,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956676,a48bf838-fcba-11ef-8e2a-e7034f2d18cd,1000025485,2024-04-17,2025-03-04,-6228.45,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956675,a48bf5ae-fcba-11ef-8e2a-e7034f2d18cd,1000022539,2024-05-09,2025-03-03,-10667.33,See remarks,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956700,a48c371c-fcba-11ef-8e2a-e7034f2d18cd,1000083477,2024-06-26,2025-03-04,468235.24,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956699,a48c34b0-fcba-11ef-8e2a-e7034f2d18cd,1000083499,2024-06-26,2025-03-04,273138.55,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956696,a48c2c36-fcba-11ef-8e2a-e7034f2d18cd,1000083500,2024-06-26,2025-03-04,120142.4,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956685,a48c0f80-fcba-11ef-8e2a-e7034f2d18cd,1000083500,2024-06-26,2025-03-04,725.93,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956684,a48c0c88-fcba-11ef-8e2a-e7034f2d18cd,1000083499,2024-06-26,2025-03-04,550.12,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956683,a48c0a26-fcba-11ef-8e2a-e7034f2d18cd,1000083477,2024-06-26,2025-03-04,471.53,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956679,a48c004e-fcba-11ef-8e2a-e7034f2d18cd,1000052490,2024-08-09,2025-03-04,-329.52,See Below,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956681,a48c0530-fcba-11ef-8e2a-e7034f2d18cd,1000083499,2024-10-11,2025-03-03,10.94,See remarks,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X3DBJSMT83N5,CLEVELAND-CLIFFS PLATE LLC,ELECTRIC BOAT CORPORATION,VUNMXC2JLBY3,,20956690,a48c1ba6-fcba-11ef-8e2a-e7034f2d18cd,1000051318,2024-10-16,2025-03-03,47129.69,See remarks,139 MODENA RD,,coatesville,16,PA,Pennsylvania,USA,United States,193204036,2X; LJ; MF,For-Profit Organization; Limited Liability Company; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20699545,9c5ceb50-fcb9-11ef-8e2a-e7034f2d18cd,SND006=060,2017-01-09,2017-03-28,38152.0,ADDITIONAL STANDARD,2155 STEPPINGSTONE SQ,,chesapeake,04,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2017-03-27,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20959311,a6f39694-fcba-11ef-8e2a-e7034f2d18cd,PPG008=069,2020-01-13,2020-01-28,171983.0,SEE THE COMPLETE PROJECT,2155 STEPPINGSTONE SQ,,chesapeake,04,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2020-01-22,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,RELEASE OF CLAIMS,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20959312,a6f39914-fcba-11ef-8e2a-e7034f2d18cd,1000012340,2021-08-24,2022-03-30,1116631.08,SEE COMPLETE DESCRIPTION,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-30,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,FUNDING,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20959307,a6f38c4e-fcba-11ef-8e2a-e7034f2d18cd,1000013021,2021-09-29,2022-03-31,38272.0,See Below,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-30,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,FUNDING,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20959310,a6f393ec-fcba-11ef-8e2a-e7034f2d18cd,1000005478,2021-10-27,2022-03-31,65378.0,See Complete Description,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-30,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,FUNDING,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,,"OCEANEERING INTERNATIONAL, INC.",20959309,a6f3911c-fcba-11ef-8e2a-e7034f2d18cd,1000022092,2021-12-16,2022-04-01,64215.0,See Full Text,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-04-01,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,GOVERNMENT FURNISHED PROPERTY SCHEDULE CHANGES,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",20959306,a6f389e2-fcba-11ef-8e2a-e7034f2d18cd,1000024244,2022-01-24,2022-03-27,25064.95,SEE COMPLETE DESCRIPTION,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",ELECTRIC BOAT CORPORATION,XBVZKN1HH445,OCEANEERING INTERNATIONAL INC,20959308,a6f38eba-fcba-11ef-8e2a-e7034f2d18cd,1000027055,2022-03-21,2023-04-24,44342.2,See Description,2155 STEPPINGSTONE SQ,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2023-04-20,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,GOVERNMENT PROPERTY TRANSFER,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,OCEANEERING INTERNATIONAL INC,ELECTRIC BOAT CORPORATION,CU6NGN3UKFA6,,20959276,a6f33dd4-fcba-11ef-8e2a-e7034f2d18cd,1000028271,2022-06-15,2025-03-06,5379.22,See Below,2155 STEPPINGSTONE SQUARE,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,OCEANEERING INTERNATIONAL INC,ELECTRIC BOAT CORPORATION,CU6NGN3UKFA6,,20959299,a6f378b2-fcba-11ef-8e2a-e7034f2d18cd,1000033989,2022-06-21,2025-03-06,610450.0,See Below,2155 STEPPINGSTONE SQUARE,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,OCEANEERING INTERNATIONAL INC,ELECTRIC BOAT CORPORATION,CU6NGN3UKFA6,,20959294,a6f36bec-fcba-11ef-8e2a-e7034f2d18cd,1000035365,2022-07-01,2025-03-06,329553.99,See Below,2155 STEPPINGSTONE SQUARE,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
X6N2CNV552X7,OCEANEERING INTERNATIONAL INC,ELECTRIC BOAT CORPORATION,CU6NGN3UKFA6,,20959277,a6f34040-fcba-11ef-8e2a-e7034f2d18cd,1000012340,2022-09-27,2025-03-06,10401.96,See Below,2155 STEPPINGSTONE SQUARE,,chesapeake,03,VA,Virginia,USA,United States,233202517,2X,For-Profit Organization,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
