tier,pre_award,type,posted,deadline,title,agency_path,naics,psc,set_aside,solicitation_number,notice_id,ui_link,matched_queries
OTHER,yes,Sources Sought,2026-06-01,2026-06-08,CBP AMO MQ-9 PREDATOR B/GUARDIAN UNMANNED AIRCRAFT SYSTEMS (UAS) OPERATIONAL AND MAINTENANCE SUPPORT EXPERIENCE AND CAPABILITY,"HOMELAND SECURITY, DEPARTMENT OF.US CUSTOMS AND BORDER PROTECTION.AIR AND MARINE CONTRACTING DIVISION",488190,,NONE,2026RFIUASMOS,cb3f69683a8f44558a17dd1113a2323e,https://sam.gov/workspace/contract/opp/cb3f69683a8f44558a17dd1113a2323e/view,title_unmanned
OTHER,yes,Combined Synopsis/Solicitation,2026-06-03,2026-06-08,Shine Micro Vessel Tracking Receivers,"TRANSPORTATION, DEPARTMENT OF.OFFICE OF THE SECRETARY.6913G6 VOLPE NATL TRANS SYS CNTR",334290,5825,,6913G626Q300031,b6a0067fa3e04881b7d5f60d59debae6,https://sam.gov/workspace/contract/opp/b6a0067fa3e04881b7d5f60d59debae6/view,title_vessel
OTHER,yes,Combined Synopsis/Solicitation,2026-06-05,2026-06-08,Outdoor Small Uncrewed Aircraft System,"COMMERCE, DEPARTMENT OF.NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY.DEPT OF COMMERCE NIST",336411,1550,,NB671000-26-01304,9a156c07eb14471d9448cf2fd85ce95d,https://sam.gov/workspace/contract/opp/9a156c07eb14471d9448cf2fd85ce95d/view,title_uncrewed
OTHER,yes,Combined Synopsis/Solicitation,2026-06-02,2026-06-09,Boat Mounts,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.419TH CSB.W6QM MICC-FT DRUM,332510,2040,SBA,W911S226U3124,2307555b368e4967a21caf7a803e7da3,https://sam.gov/workspace/contract/opp/2307555b368e4967a21caf7a803e7da3/view,title_boat
OTHER,yes,Sources Sought,2026-05-11,2026-06-10,HUBZone vendors for Puerto Rico and USVI Security Systems Maintenance,"HOMELAND SECURITY, DEPARTMENT OF.US CUSTOMS AND BORDER PROTECTION.BORDER ENFORCEMENT CONTRACTING DIVISION",561621,J059,HZC,20158159,e2596f338ecd48cab8c9c8686147565f,https://sam.gov/workspace/contract/opp/e2596f338ecd48cab8c9c8686147565f/view,title_usv
OTHER,yes,Sources Sought,2026-05-27,2026-06-10,46--YDP REVERSE OSMOSIS PRESSURE VESSELS,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.LOWER COLORADO REGIONAL OFFICE",333310,4610,,140R3026Q0091,b22ebb0faf104e9299445de64f1764dd,https://sam.gov/workspace/contract/opp/b22ebb0faf104e9299445de64f1764dd/view,title_vessel
OTHER,yes,Solicitation,2026-05-27,2026-06-10,OEM Belfort Windspeed Measuring System Certification Aboard T-AKE Class Vessel,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,811310,J066,NONE,N0040626Q0095,8e6c9833f8e34187960308c7eda0e0e1,https://sam.gov/workspace/contract/opp/8e6c9833f8e34187960308c7eda0e0e1/view,title_vessel
OTHER,yes,Solicitation,2026-06-08,2026-06-11,Shrink Wrapping Services for 87' Coast Guard Patrol Boat,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.SFLC PROCUREMENT BRANCH 3(00040)",561910,8135,SBA,70Z04026Q60323,19d5ef7f96b940239e21e479d64638fa,https://sam.gov/workspace/contract/opp/19d5ef7f96b940239e21e479d64638fa/view,title_boat
OTHER,yes,Combined Synopsis/Solicitation,2026-05-28,2026-06-12,"Barge/vessel and crane services Corpus Christi, TX","COMMERCE, DEPARTMENT OF.NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION.DEPT OF COMMERCE NOAA",488390,N093,SBA,1305M226Q0140,80b2bae4a25c4139804b166c6674eb6a,https://sam.gov/workspace/contract/opp/80b2bae4a25c4139804b166c6674eb6a/view,title_vessel
OTHER,yes,Combined Synopsis/Solicitation,2026-06-01,2026-06-12,"20--BLADDER,BOAT",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME COLUMBUS.DLA LAND AND MARITIME,114119,20,,SPE7M426T149G,8ef3c117cf9946db816c91de28cabd32,https://sam.gov/workspace/contract/opp/8ef3c117cf9946db816c91de28cabd32/view,title_boat
OTHER,yes,Presolicitation,2026-06-05,2026-06-12,7910--Autonomous Robotic Floor Scrubbing Machine  VA Prescott,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",333310,7910,SDVOSBC,36C26226Q0920,4bebb45f34b84184b6efe0b74198e579,https://sam.gov/workspace/contract/opp/4bebb45f34b84184b6efe0b74198e579/view,title_autonomous
OTHER,yes,Solicitation,2026-06-05,2026-06-12,LMG REQUEST FOR NEW BOAT MOTOR,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUSITION  GRANTS-NATIONAL",333618,2010,SBA,140G0126Q0155,561587249bfc441386d7e139c2f99263,https://sam.gov/workspace/contract/opp/561587249bfc441386d7e139c2f99263/view,title_boat
OTHER,yes,Combined Synopsis/Solicitation,2026-06-05,2026-06-12,Original Equipment Manufacturer (OEM) Curtiss-Wright High Pressure Air Compressors (HPACs) Overhaul and Upgrade for a T-AO Class Vessel,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,333912,J999,NONE,N0040626Q0142,9dd64c815db74fa98c4501ece74cea4e,https://sam.gov/workspace/contract/opp/9dd64c815db74fa98c4501ece74cea4e/view,title_vessel
OTHER,yes,Combined Synopsis/Solicitation,2026-06-09,2026-06-12,Sole source Boat Rental,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC CRANE,532411,W020,NONE,N0016426Q0173,48615def69054473a06650c25b192ea4,https://sam.gov/workspace/contract/opp/48615def69054473a06650c25b192ea4/view,title_boat
OTHER,yes,Solicitation,2026-06-09,2026-06-12,BRAND NAME OEM L3 HARRIS MARITIME POWER & ENERGY dba SPD Electrical Systems CIRCUIT BREAKER RACKING PARTS,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,332722,5305,SBA,N0040626Q0195,0add3c788a7a4a16b221d6bce8cccc4c,https://sam.gov/workspace/contract/opp/0add3c788a7a4a16b221d6bce8cccc4c/view,title_maritime
OTHER,yes,Presolicitation,2026-05-21,2026-06-15,6515--ME | 36C25526Q0399 | Autonomous Floor Scrubber | CO,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.255-NETWORK CONTRACT OFFICE 15 (36C255)",333310,6515,SDVOSBC,36C25526Q0399-1,dd0b522006284844be180bb3a312b228,https://sam.gov/workspace/contract/opp/dd0b522006284844be180bb3a312b228/view,title_autonomous
OTHER,yes,Combined Synopsis/Solicitation,2026-06-01,2026-06-15,FLOOR SCRUBBER AND AUTONOMOUS DOCKING STATION ,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.419TH CSB.W6QM MICC-FT DRUM,333310,7910,SBA,W911S226U3341,c55c5f9d39aa432f8990b60267949724,https://sam.gov/workspace/contract/opp/c55c5f9d39aa432f8990b60267949724/view,title_autonomous
OTHER,yes,Solicitation,2026-06-08,2026-06-15,MCRDPI Boat Maintenance Contract,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.COMMANDING GENERAL,811490,J019,SBA,M0026326QD018,eb01a44b6506490390ada91379cbea7d,https://sam.gov/workspace/contract/opp/eb01a44b6506490390ada91379cbea7d/view,title_boat
OTHER,yes,Sources Sought,2026-05-27,2026-06-16,ONE 150 METRIC TON MOBILE BOAT HOIST & ONE 300 METRIC TON MOBILE BOAT HOIST,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFACSYSCOM ATLANTIC,333923,3950,,N3258A26R0001,178846c28cac4a73bae8b5d3dd973954,https://sam.gov/workspace/contract/opp/178846c28cac4a73bae8b5d3dd973954/view,title_boat
OTHER,yes,Combined Synopsis/Solicitation,2026-06-09,2026-06-16,55HP Outboard Boat Engine,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.419TH CSB.W6QM MICC-FT DRUM,336310,2805,SBA,W911S226U3398,2c45c479e05d431bac50030963b77f1d,https://sam.gov/workspace/contract/opp/2c45c479e05d431bac50030963b77f1d/view,title_boat
OTHER,yes,Sources Sought,2026-06-09,2026-06-16,Counter-Unmanned Aircraft Systems (C-UAS) Defensive Equipment Solution,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - AQM MOMENTUM",334511,5841,,19AQMM26R0289,171884ce03bf440f9c1beef1a5904e2f,https://sam.gov/workspace/contract/opp/171884ce03bf440f9c1beef1a5904e2f/view,title_unmanned
OTHER,yes,Solicitation,2026-06-12,2026-06-16,Autonomous Transport Vehicle System (ATV-S),DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA.W6QK ACC- DTA,336110,5999,,W912CH26R0022,075fa9551f454aba8b0738430a802a05,https://sam.gov/workspace/contract/opp/075fa9551f454aba8b0738430a802a05/view,title_autonomous
OTHER,yes,Solicitation,2026-06-11,2026-06-17,NDAA-compliant blue list compatible UAS (Unmanned Aircraft System),"AGRICULTURE, DEPARTMENT OF.AGRICULTURAL RESEARCH SERVICE.USDA ARS AFM APD",334511,1550,SBA,1232SA26Q0577,db602a17a6c44f72a46943f351b1febd,https://sam.gov/workspace/contract/opp/db602a17a6c44f72a46943f351b1febd/view,title_unmanned
OTHER,yes,Sources Sought,2026-06-11,2026-06-17,Operation & Maintenance for T-ATS NAVAJO Class Vessels,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,483111,V124,,N32205-SS-N105B-24-001,a30b0412cbe74130a323001cd0ee6784,https://sam.gov/workspace/contract/opp/a30b0412cbe74130a323001cd0ee6784/view,title_vessel
OTHER,yes,Special Notice,2026-05-27,2026-06-18,"Special Notice - Portfolio Acquisition Executive (PAE) Air Maneuver AM, Capability Program Executive (CPE) Mission Autonomy, Program Manager (PM) Autonomous Robotic Capabilities (ARC), Robotic Logistic Support Center (RLSC)",DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA,541330,J095,SBA,,cb9bdc8fcee14c6b9e43a9658fe5b5fe,https://sam.gov/workspace/contract/opp/cb9bdc8fcee14c6b9e43a9658fe5b5fe/view,title_autonomous;title_autonomy
OTHER,yes,Sources Sought,2026-06-04,2026-06-18,Marine Vessel Support Services for Search and Rescue (SAR) Field Exercises,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.HQ CONTRACT OPERATIONS (CG-912)(000",541690,V124,,RDCFY2602,b998b40284394027b49c341d14a3c4bb,https://sam.gov/workspace/contract/opp/b998b40284394027b49c341d14a3c4bb/view,title_vessel
OTHER,yes,Special Notice,2026-06-04,2026-06-19,"SEAGLIDER SGX AUTONOMOUS UNDERWATER VEHICLES (AUV), SENSORS, AND SUPPLIES","COMMERCE, DEPARTMENT OF.NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION",,6625,NONE,REQUIREMENTS-25-3825,b2b0cdca7fce4515ba61f7b959f5a8ed,https://sam.gov/workspace/contract/opp/b2b0cdca7fce4515ba61f7b959f5a8ed/view,title_autonomous
OTHER,yes,Combined Synopsis/Solicitation,2026-06-10,2026-06-19,Pressure Vessel and Bulkhead,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NUWC DIV NEWPORT,332420,5430,NONE,N66604-26-Q-0302,c610518203e64becad392a4d018d7a97,https://sam.gov/workspace/contract/opp/c610518203e64becad392a4d018d7a97/view,title_vessel
OTHER,yes,Special Notice,2026-05-26,2026-06-22,J2 Integrated Survey Program (ISP) Autonomous Solutions Assessment Event (AE),DEPT OF DEFENSE,,,,J2_ISP_AE,5decfc1c438246c48f7870b36a77a9b2,https://sam.gov/workspace/contract/opp/5decfc1c438246c48f7870b36a77a9b2/view,title_autonomous
OTHER,yes,Presolicitation,2026-06-04,2026-06-22,MTEC Pre-Announcement: Autonomous Closed Loop Control Mechanical Ventilation (ACLCMV),DEPT OF DEFENSE.DEFENSE HEALTH AGENCY (DHA).DEFENSE HEALTH AGENCY,541715,AN13,NONE,MTEC-26-Ventilator,eb67b4e97ed049c9acc1bf7b7b1b8ddf,https://sam.gov/workspace/contract/opp/eb67b4e97ed049c9acc1bf7b7b1b8ddf/view,title_autonomous
OTHER,yes,Combined Synopsis/Solicitation,2026-06-10,2026-06-22,"46--VESSEL ASSEMBLY,REV",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CONSTRUCTION & EQUIPMENT.DLA TROOP SUPPORT,333310,46,SBA,SPE8E826T4292,66a7a339e60d4a39a43630064a56dab4,https://sam.gov/workspace/contract/opp/66a7a339e60d4a39a43630064a56dab4/view,title_vessel
OTHER,yes,Solicitation,2026-06-11,2026-06-22,BOAT CAPTURE NET,"HOMELAND SECURITY, DEPARTMENT OF.US COAST GUARD.SFLC PROCUREMENT BRANCH 2(00085)",314994,2090,SBA,70Z08526Q30087B00,49deb0dc549a4703be35b743ada158e2,https://sam.gov/workspace/contract/opp/49deb0dc549a4703be35b743ada158e2/view,title_boat
OTHER,yes,Sources Sought,2026-06-04,2026-06-23,RFI - OCAS Sovereign Robotics & Autonomous Systems Warehouse,GENERAL SERVICES ADMINISTRATION.FEDERAL ACQUISITION SERVICE.OFFICE OF CENTRALIZED ACQUISITION SERVICES,541330,,,OCAS-ASRA-2026-001,7f03740dfd794f7b8098e326b3044ddc,https://sam.gov/workspace/contract/opp/7f03740dfd794f7b8098e326b3044ddc/view,title_autonomous
OTHER,yes,Solicitation,2026-06-05,2026-06-23,PRESSURE VESSEL RECERTIFICATION,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.LOWER COLORADO REGIONAL OFFICE",332911,4820,,140R3026Q0005,67455134475348c1ba7387f6273121e3,https://sam.gov/workspace/contract/opp/67455134475348c1ba7387f6273121e3/view,title_vessel
OTHER,yes,Solicitation,2026-04-27,2026-06-24,"DLA Maritime, NSN-5998-01-705-0456",DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,334412,5998,,SPRMM1-26-Q-HB94,e650557cecb0468dbd9737aaac3254ed,https://sam.gov/workspace/contract/opp/e650557cecb0468dbd9737aaac3254ed/view,title_maritime
OTHER,yes,Special Notice,2026-05-20,2026-06-24,JATF Autonomous Warfare Proving Ground,DEPT OF DEFENSE,,,,JATF_Autonomous_Warfare_Proving_Ground_CE,5e8c0c4a7ed84df1b15583776bd68b21,https://sam.gov/workspace/contract/opp/5e8c0c4a7ed84df1b15583776bd68b21/view,title_autonomous
OTHER,yes,Presolicitation,2026-06-03,2026-06-24,DHS/CBP Commercial Solutions Opening - DRAFT Solicitation Release -AUTONOMOUS GROUND SURVEILLANCE VEHICLES (AGSV) - CSOP-BP-GS-26-0002,"HOMELAND SECURITY, DEPARTMENT OF.US CUSTOMS AND BORDER PROTECTION.MISSION SUPPORT CONTRACTING DIVISION",334511,6640,NONE,DRAFT-CSOP-BP-GS-26-0002,88df7077c59440e09d46b812fd41c5a9,https://sam.gov/workspace/contract/opp/88df7077c59440e09d46b812fd41c5a9/view,title_autonomous
OTHER,yes,Solicitation,2026-06-08,2026-06-24,DHS/CBP Commercial Solutions Opening - FINAL Solicitation Release -AUTONOMOUS GROUND SURVEILLANCE VEHICLES (AGSV) - CSOP-BP-GS-26-0002,"HOMELAND SECURITY, DEPARTMENT OF.US CUSTOMS AND BORDER PROTECTION.MISSION SUPPORT CONTRACTING DIVISION",334511,6640,NONE,CSOP-BP-GS-26-0002,df7c9a9913ce4931b72ff48ca85b6d04,https://sam.gov/workspace/contract/opp/df7c9a9913ce4931b72ff48ca85b6d04/view,title_autonomous
OTHER,yes,Solicitation,2026-04-21,2026-06-25,Virtual-Integrated Twin for Autonomous Lifesaving (VITAL),DEPT OF DEFENSE.DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA).DEF ADVANCED RESEARCH PROJECTS AGCY,541714,AC12,,DARPA-PS-26-26,3e66d960c0a14d51b236bbcf712d34cf,https://sam.gov/workspace/contract/opp/3e66d960c0a14d51b236bbcf712d34cf/view,title_autonomous
OTHER,yes,Sources Sought,2026-05-29,2026-06-25,Request for Information (RFI) for a Tactical Resupply Unmanned Aircraft System (TRUAS) Solution,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR HQS.NAVAL AIR SYSTEMS COMMAND,541715,AC13,NONE,N0001926RFPREQWPM2630125,fc32f4cf10114737bb7b8ec767599777,https://sam.gov/workspace/contract/opp/fc32f4cf10114737bb7b8ec767599777/view,title_unmanned
OTHER,yes,Solicitation,2026-05-29,2026-06-25,Z--Riverside Vessel Barrier Replacement at Hoover Dam,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.LOWER COLORADO REGIONAL OFFICE",237990,Z2PZ,SBA,140R3026Q0066,5ed228cfe1f14d3f8629ec5ea4a15e89,https://sam.gov/workspace/contract/opp/5ed228cfe1f14d3f8629ec5ea4a15e89/view,title_vessel
OTHER,yes,Special Notice,2026-06-10,2026-06-25,"P836 SOF Maritime Assault Training Facility Naval Station Air Station Oceana, VA Beach, VA",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,,Y1JZ,,,f40bd9dd67f6456d8c76dcb79fafa687,https://sam.gov/workspace/contract/opp/f40bd9dd67f6456d8c76dcb79fafa687/view,title_maritime
OTHER,yes,Special Notice,2026-06-10,2026-06-25,"P836 SOF Maritime Assault Training Facility Naval Station Air Station Oceana, VA Beach, VA",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,,Y1JZ,,,9ac4fbd155754df390845833fa605d6e,https://sam.gov/workspace/contract/opp/9ac4fbd155754df390845833fa605d6e/view,title_maritime
OTHER,yes,Special Notice,2026-06-10,2026-06-25,"P836 SOF Maritime Assault Training Facility Naval Station Air Station Oceana, VA Beach, VA",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,,Y1JZ,,,85f5848326594e0997fdb43472385390,https://sam.gov/workspace/contract/opp/85f5848326594e0997fdb43472385390/view,title_maritime
OTHER,yes,Special Notice,2026-06-10,2026-06-25,"P836 SOF Maritime Assault Training Facility Naval Station Air Station Oceana, VA Beach, VA",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,,Y1JZ,,,2f6d68d5096e498286392c3a68a6dc77,https://sam.gov/workspace/contract/opp/2f6d68d5096e498286392c3a68a6dc77/view,title_maritime
OTHER,yes,Special Notice,2026-06-10,2026-06-25,"P836 SOF Maritime Assault Training Facility Naval Station Air Station Oceana, VA Beach, VA",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC MID-ATLANTIC.NAVFACSYSCOM MID-ATLANTIC,,Y1JZ,,,24913a44c61347709762a073f6c8f4db,https://sam.gov/workspace/contract/opp/24913a44c61347709762a073f6c8f4db/view,title_maritime
OTHER,yes,Sources Sought,2026-05-21,2026-06-26,Sources Sought - Design-Build to Budget (DB2B) Construction of Tactical Unmanned Aerial Vehicle Hangar,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTH PACIFIC.ENDIST LOS ANGELES.W075 ENDIST LOS ANGELES,236220,Y1FZ,,W912PL26S0031,94694bdd989b457db253895cb66f3540,https://sam.gov/workspace/contract/opp/94694bdd989b457db253895cb66f3540/view,title_unmanned
OTHER,yes,Combined Synopsis/Solicitation,2026-06-08,2026-06-26,MARAD - Vessel Inspection Services for RRF Vessels - Third Party,"TRANSPORTATION, DEPARTMENT OF.MARITIME ADMINISTRATION.693JF7 DOT  MARITIME ADMINISTRATION",541330,R425,NONE,693JF726R000014,21169f3d84b14d3eab90dba3ca4330e1,https://sam.gov/workspace/contract/opp/21169f3d84b14d3eab90dba3ca4330e1/view,title_vessel
OTHER,yes,Sources Sought,2026-06-09,2026-06-26,USAF Prepo Vessel Time Charter,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,483111,V124,,SS-26-123,888ad808b4e340a1a6e744ddeea0362e,https://sam.gov/workspace/contract/opp/888ad808b4e340a1a6e744ddeea0362e/view,title_vessel
OTHER,yes,Combined Synopsis/Solicitation,2026-06-10,2026-06-26,Brand Name or Equal Mercury BOAT MOTOR,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUISITION  GRANTS-DENVER",333618,2805,SBA,140G0226Q0062,46db7eb23efa4efdb17db2138d21b03e,https://sam.gov/workspace/contract/opp/46db7eb23efa4efdb17db2138d21b03e/view,title_boat
OTHER,yes,Presolicitation,2026-06-11,2026-06-26,"CONSULTANT SERVICES FOR TOMALES BAY VESSEL MANAGEMENT PLAN, MOORING PROGRAM AND EELGRASS MONITORING AND RESTORATION PROJECT; NON-PERSONAL SERVICES","COMMERCE, DEPARTMENT OF.NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION.DEPT OF COMMERCE NOAA",541620,R499,,141014-26-0078,acf425a73b3a4773be7fd58feaa673c6,https://sam.gov/workspace/contract/opp/acf425a73b3a4773be7fd58feaa673c6/view,title_vessel
OTHER,yes,Presolicitation,2026-06-07,2026-06-29,Design-Build Senegal Marine Special Forces Small Boat Storage Shelter,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC EUR SWA.NAVFACSYSCOM EUROPE AFRICA CENTRAL,236220,Y1JZ,NONE,n3319126r0027,a56f4b5cba184404ad06d3e07db78512,https://sam.gov/workspace/contract/opp/a56f4b5cba184404ad06d3e07db78512/view,title_boat
OTHER,yes,Combined Synopsis/Solicitation,2026-06-08,2026-06-29,ASME Certified High-Pressure Storage Vessels for NASA John C. Stennis Space Center,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA SHARED SERVICES CENTER,332420,5430,SBA,80SSC026Q0003,c5c65331ad7c42eabfc62a0abcac6ecf,https://sam.gov/workspace/contract/opp/c5c65331ad7c42eabfc62a0abcac6ecf/view,title_vessel
OTHER,yes,Solicitation,2026-06-10,2026-06-29,Unmanned Fusion Warfare Laboratory at NSWC Crane IN,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION GREAT LAKES AND OHIO.ENDIST LOUISVILLE.W072 ENDIST LOUISVILLE,236220,Y1JZ,SBA,W912QR26BA017,92757ddd971f417d9336aafaec12afd1,https://sam.gov/workspace/contract/opp/92757ddd971f417d9336aafaec12afd1/view,title_unmanned
OTHER,yes,Solicitation,2026-05-01,2026-06-30,Circuit Card Assembly - NSN 5998-01-321-4634 - (DLA Maritime),DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,334412,5998,NONE,SPRMM1-26-Q-HC12,6685fd6f88844fc78d75e7a11af0599f,https://sam.gov/workspace/contract/opp/6685fd6f88844fc78d75e7a11af0599f/view,title_maritime
OTHER,yes,Special Notice,2026-05-14,2026-07-01,Available for Licensing: Composite Vessel-Shield Technology for Transportable Microreactor Systems,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.BATTELLE ENERGY ALLIANCE–DOE CNTR",541715,4470,,BA-1453-2,bb2e0b0fe64940ebb2f4e35da8b7827e,https://sam.gov/workspace/contract/opp/bb2e0b0fe64940ebb2f4e35da8b7827e/view,title_vessel
OTHER,yes,Combined Synopsis/Solicitation,2026-05-28,2026-07-01,NAMS/SAMS Vessel Inspection Blanket Purchase Agreement,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION MISSISSIPPI VALLEY.ENDIST MEMPHIS.W07V ENDIST MEMPHIS,541990,J019,SBA,W912EQ26QA035,7428f3947a5e4aafae4bf87bfe422da5,https://sam.gov/workspace/contract/opp/7428f3947a5e4aafae4bf87bfe422da5/view,title_vessel
OTHER,yes,Sources Sought,2026-06-04,2026-07-06,Request for Information (RFI) regarding the potential to lease new RO/ROs vessels.,"TRANSPORTATION, DEPARTMENT OF.MARITIME ADMINISTRATION.693JF7 DOT  MARITIME ADMINISTRATION",532411,W019,,06032026,0a04e89ea9fc4edea480f6290259652b,https://sam.gov/workspace/contract/opp/0a04e89ea9fc4edea480f6290259652b/view,title_vessel
OTHER,yes,Solicitation,2026-06-10,2026-07-06,Z--GLCA - CEMENT PAD FOR BOAT GARAGE.,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.IMR ARIZONA(12400)",238110,Z2LZ,SBA,140P1526Q0106,316e8cca991845b9a9cb505c5bd7536d,https://sam.gov/workspace/contract/opp/316e8cca991845b9a9cb505c5bd7536d/view,title_boat
OTHER,yes,Sources Sought,2026-06-07,2026-07-08,INL/Bahamas Electronics Marine for SafeBoats,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - INL",,,,191NLE26N0037,530ac3a7185849f49faf7610d042de3f,https://sam.gov/workspace/contract/opp/530ac3a7185849f49faf7610d042de3f/view,title_boat
OTHER,yes,Sources Sought,2026-06-08,2026-07-08,Robotic and Autonomous Construction Equipment (RA-CE),DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA.W6QK ACC- DTA,541330,3895,,PANDTA-26-P-0000RA-CE,484a30fde304499a8a86ff4d98702959,https://sam.gov/workspace/contract/opp/484a30fde304499a8a86ff4d98702959/view,title_autonomous
OTHER,yes,Solicitation,2026-06-08,2026-07-08,Steamboat Rock State Park Shoreline Stabilization ,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.PACIFIC NW REGION PN 6615",237990,Y1PZ,ISBEE,140R1026B0001,7d7320b5e89e42f8abdf6e93b496b369,https://sam.gov/workspace/contract/opp/7d7320b5e89e42f8abdf6e93b496b369/view,title_boat
