uei,naics6,desc,is_primary,dollars
E3WFXJMWH458,541360,Geophysical Surveying and Mapping Services,,315236.86
E3WFXJMWH458,541370,Surveying and Mapping (except Geophysical) Services,,315236.86
E3WFXJMWH458,541380,Testing Laboratories and Services,,315236.86
E3WFXJMWH458,541511,Custom Computer Programming Services ,,315236.86
E3WFXJMWH458,541512,Computer Systems Design Services ,,315236.86
E3WFXJMWH458,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,315236.86
E3WFXJMWH458,541990,"All Other Professional, Scientific, and Technical Services",,315236.86
E3WFXJMWH458,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance ,,315236.86
T5PEM8N1QE25,314999,All Other Miscellaneous Textile Product Mills ,,314010.0
T5PEM8N1QE25,315250,Cut and Sew Apparel Manufacturing (except Contractors) ,,314010.0
T5PEM8N1QE25,315990,Apparel Accessories and Other Apparel Manufacturing ,,314010.0
T5PEM8N1QE25,316210,Footwear Manufacturing ,,314010.0
T5PEM8N1QE25,316990,Other Leather and Allied Product Manufacturing ,,314010.0
T5PEM8N1QE25,325211,Plastics Material and Resin Manufacturing ,,314010.0
T5PEM8N1QE25,325412,Pharmaceutical Preparation Manufacturing ,,314010.0
T5PEM8N1QE25,326199,All Other Plastics Product Manufacturing ,,314010.0
T5PEM8N1QE25,332216,Saw Blade and Handtool Manufacturing ,,314010.0
T5PEM8N1QE25,332510,Hardware Manufacturing,,314010.0
T5PEM8N1QE25,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,314010.0
T5PEM8N1QE25,333310,Commercial and Service Industry Machinery Manufacturing ,,314010.0
T5PEM8N1QE25,333912,Air and Gas Compressor Manufacturing ,,314010.0
T5PEM8N1QE25,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,,314010.0
T5PEM8N1QE25,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,,314010.0
T5PEM8N1QE25,334290,Other Communications Equipment Manufacturing,,314010.0
T5PEM8N1QE25,334419,Other Electronic Component Manufacturing ,,314010.0
T5PEM8N1QE25,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,314010.0
T5PEM8N1QE25,334516,Analytical Laboratory Instrument Manufacturing ,,314010.0
T5PEM8N1QE25,334519,Other Measuring and Controlling Device Manufacturing ,,314010.0
T5PEM8N1QE25,335132,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing ",,314010.0
T5PEM8N1QE25,335139,Electric Lamp Bulb and Other Lighting Equipment Manufacturing ,,314010.0
T5PEM8N1QE25,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,,314010.0
T5PEM8N1QE25,336611,Ship Building and Repairing ,,314010.0
T5PEM8N1QE25,337215,"Showcase, Partition, Shelving, and Locker Manufacturing ",,314010.0
T5PEM8N1QE25,339113,Surgical Appliance and Supplies Manufacturing ,,314010.0
T5PEM8N1QE25,339115,Ophthalmic Goods Manufacturing ,,314010.0
T5PEM8N1QE25,339920,Sporting and Athletic Goods Manufacturing,,314010.0
T5PEM8N1QE25,423410,Photographic Equipment and Supplies Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",,314010.0
T5PEM8N1QE25,423460,Ophthalmic Goods Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423490,Other Professional Equipment and Supplies Merchant Wholesalers ,Y,314010.0
T5PEM8N1QE25,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423710,Hardware Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423830,Industrial Machinery and Equipment Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423840,Industrial Supplies Merchant Wholesalers,,314010.0
T5PEM8N1QE25,423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,423990,Other Miscellaneous Durable Goods Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,424340,Footwear Merchant Wholesalers ,,314010.0
T5PEM8N1QE25,424350,Clothing and Clothing Accessories Merchant Wholesalers,,314010.0
T5PEM8N1QE25,444140,Hardware Retailers ,,314010.0
T5PEM8N1QE25,458110,Clothing and Clothing Accessories Retailers ,,314010.0
T5PEM8N1QE25,459110,Sporting Goods Retailers ,,314010.0
T5PEM8N1QE25,541611,Administrative Management and General Management Consulting Services ,,314010.0
T5PEM8N1QE25,541613,Marketing Consulting Services ,,314010.0
T5PEM8N1QE25,611430,Professional and Management Development Training ,,314010.0
T5PEM8N1QE25,811210,Electronic and Precision Equipment Repair and Maintenance ,,314010.0
TSJLBQWEYD73,335311,"Power, Distribution, and Specialty Transformer Manufacturing ",Y,310548.0
VM23NJLXLCK9,331110,Iron and Steel Mills and Ferroalloy Manufacturing ,Y,310429.85
JM2GNDJLDWL5,332312,Fabricated Structural Metal Manufacturing ,Y,310109.0
JM2GNDJLDWL5,332322,Sheet Metal Work Manufacturing ,,310109.0
JM2GNDJLDWL5,332420,Metal Tank (Heavy Gauge) Manufacturing,,310109.0
JM2GNDJLDWL5,332439,Other Metal Container Manufacturing ,,310109.0
JM2GNDJLDWL5,332721,Precision Turned Product Manufacturing ,,310109.0
JM2GNDJLDWL5,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,310109.0
JM2GNDJLDWL5,336611,Ship Building and Repairing ,,310109.0
JM2GNDJLDWL5,337215,"Showcase, Partition, Shelving, and Locker Manufacturing ",,310109.0
WVERJSJEZ4U8,332710,Machine Shops,,309649.01
WVERJSJEZ4U8,334519,Other Measuring and Controlling Device Manufacturing ,,309649.01
WVERJSJEZ4U8,541380,Testing Laboratories and Services,Y,309649.01
WVERJSJEZ4U8,541512,Computer Systems Design Services ,,309649.01
WVERJSJEZ4U8,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,309649.01
PRNKGJL4NQH1,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",Y,309249.28
HFL7UADKYZ52,238990,All Other Specialty Trade Contractors,Y,307645.0
CQLFMKPGRUQ3,325412,Pharmaceutical Preparation Manufacturing ,,303401.91
CQLFMKPGRUQ3,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,,303401.91
CQLFMKPGRUQ3,333248,All Other Industrial Machinery Manufacturing ,,303401.91
CQLFMKPGRUQ3,333996,Fluid Power Pump and Motor Manufacturing ,,303401.91
CQLFMKPGRUQ3,333998,All Other Miscellaneous General Purpose Machinery Manufacturing ,,303401.91
CQLFMKPGRUQ3,334111,Electronic Computer Manufacturing ,,303401.91
CQLFMKPGRUQ3,334112,Computer Storage Device Manufacturing ,,303401.91
CQLFMKPGRUQ3,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing ,,303401.91
CQLFMKPGRUQ3,334290,Other Communications Equipment Manufacturing,,303401.91
CQLFMKPGRUQ3,334412,Bare Printed Circuit Board Manufacturing  ,,303401.91
CQLFMKPGRUQ3,334413,Semiconductor and Related Device Manufacturing ,,303401.91
CQLFMKPGRUQ3,334417,Electronic Connector Manufacturing ,,303401.91
CQLFMKPGRUQ3,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,,303401.91
CQLFMKPGRUQ3,334419,Other Electronic Component Manufacturing ,,303401.91
CQLFMKPGRUQ3,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",,303401.91
CQLFMKPGRUQ3,334514,Totalizing Fluid Meter and Counting Device Manufacturing ,,303401.91
CQLFMKPGRUQ3,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,Y,303401.91
CQLFMKPGRUQ3,334516,Analytical Laboratory Instrument Manufacturing ,,303401.91
CQLFMKPGRUQ3,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,303401.91
CQLFMKPGRUQ3,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,303401.91
CQLFMKPGRUQ3,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing ",,303401.91
CQLFMKPGRUQ3,336999,All Other Transportation Equipment Manufacturing ,,303401.91
CQLFMKPGRUQ3,339999,All Other Miscellaneous Manufacturing ,,303401.91
CQLFMKPGRUQ3,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,,303401.91
CQLFMKPGRUQ3,423830,Industrial Machinery and Equipment Merchant Wholesalers ,,303401.91
D6BPMCKP2FE4,325110,Petrochemical Manufacturing,,302441.6
D6BPMCKP2FE4,325199,All Other Basic Organic Chemical Manufacturing ,,302441.6
D6BPMCKP2FE4,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,,302441.6
D6BPMCKP2FE4,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing ,Y,302441.6
D6BPMCKP2FE4,424690,Other Chemical and Allied Products Merchant Wholesalers ,,302441.6
V62NC51F7YV1,332993,Ammunition (except Small Arms) Manufacturing ,,301923.0
V62NC51F7YV1,541330,Engineering Services,Y,301923.0
V62NC51F7YV1,541380,Testing Laboratories and Services,,301923.0
V62NC51F7YV1,541420,Industrial Design Services,,301923.0
V62NC51F7YV1,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,301923.0
V62NC51F7YV1,541720,Research and Development in the Social Sciences and Humanities ,,301923.0
V62NC51F7YV1,611310,"Colleges, Universities, and Professional Schools ",,301923.0
ED16VKVTCHC8,332911,Industrial Valve Manufacturing ,,299984.52
ED16VKVTCHC8,333310,Commercial and Service Industry Machinery Manufacturing ,,299984.52
ED16VKVTCHC8,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing ",,299984.52
ED16VKVTCHC8,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ",,299984.52
ED16VKVTCHC8,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,299984.52
ED16VKVTCHC8,423710,Hardware Merchant Wholesalers ,,299984.52
ED16VKVTCHC8,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers ,Y,299984.52
ED16VKVTCHC8,425120,Wholesale Trade Agents and Brokers ,,299984.52
ED16VKVTCHC8,488190,Other Support Activities for Air Transportation,,299984.52
ED16VKVTCHC8,921190,Other General Government Support ,,299984.52
R71XN254HA36,332919,Other Metal Valve and Pipe Fitting Manufacturing ,Y,298618.0
R71XN254HA36,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,,298618.0
R71XN254HA36,423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,,298618.0
DTCND1MN7J15,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing ,Y,297880.58
KQJTYTVTATY8,334111,Electronic Computer Manufacturing ,Y,297472.0
KQJTYTVTATY8,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,,297472.0
KQJTYTVTATY8,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",,297472.0
KQJTYTVTATY8,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals ,,297472.0
L6EMG925NF78,326220,Rubber and Plastics Hoses and Belting Manufacturing,Y,296055.0
L6EMG925NF78,326299,All Other Rubber Product Manufacturing ,,296055.0
L6EMG925NF78,332996,Fabricated Pipe and Pipe Fitting Manufacturing ,,296055.0
L6EMG925NF78,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,296055.0
VV9KH3L99VE3,334111,Electronic Computer Manufacturing ,,293823.1
VV9KH3L99VE3,334112,Computer Storage Device Manufacturing ,,293823.1
VV9KH3L99VE3,513210,Software Publishers,,293823.1
VV9KH3L99VE3,518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",,293823.1
VV9KH3L99VE3,532420,Office Machinery and Equipment Rental and Leasing,,293823.1
VV9KH3L99VE3,541511,Custom Computer Programming Services ,,293823.1
VV9KH3L99VE3,541512,Computer Systems Design Services ,,293823.1
VV9KH3L99VE3,541513,Computer Facilities Management Services ,,293823.1
VV9KH3L99VE3,541519,Other Computer Related Services,Y,293823.1
VV9KH3L99VE3,541611,Administrative Management and General Management Consulting Services ,,293823.1
VV9KH3L99VE3,541612,Human Resources Consulting Services ,,293823.1
VV9KH3L99VE3,541614,"Process, Physical Distribution, and Logistics Consulting Services ",,293823.1
VV9KH3L99VE3,541618,Other Management Consulting Services ,,293823.1
VV9KH3L99VE3,541690,Other Scientific and Technical Consulting Services,,293823.1
VV9KH3L99VE3,541990,"All Other Professional, Scientific, and Technical Services",,293823.1
VV9KH3L99VE3,561990,All Other Support Services,,293823.1
VV9KH3L99VE3,611420,Computer Training ,,293823.1
VV9KH3L99VE3,611430,Professional and Management Development Training ,,293823.1
VV9KH3L99VE3,611513,Apprenticeship Training ,,293823.1
C1PGRWC26153,335312,Motor and Generator Manufacturing ,Y,292320.0
SBJMSMKJ9M93,332410,Power Boiler and Heat Exchanger Manufacturing,,291817.0
SBJMSMKJ9M93,332420,Metal Tank (Heavy Gauge) Manufacturing,,291817.0
SBJMSMKJ9M93,332439,Other Metal Container Manufacturing ,,291817.0
SBJMSMKJ9M93,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,Y,291817.0
SBJMSMKJ9M93,333131,Mining Machinery and Equipment Manufacturing ,,291817.0
SBJMSMKJ9M93,333132,Oil and Gas Field Machinery and Equipment Manufacturing ,,291817.0
SBJMSMKJ9M93,333611,Turbine and Turbine Generator Set Units Manufacturing ,,291817.0
KHN9PQ6VZ756,424690,Other Chemical and Allied Products Merchant Wholesalers ,Y,291700.0
M2XAYNY2P889,334417,Electronic Connector Manufacturing ,Y,291165.42
M2XAYNY2P889,334419,Other Electronic Component Manufacturing ,,291165.42
M2XAYNY2P889,335313,Switchgear and Switchboard Apparatus Manufacturing ,,291165.42
M2XAYNY2P889,335931,Current-Carrying Wiring Device Manufacturing ,,291165.42
M2XAYNY2P889,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,,291165.42
M2XAYNY2P889,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",,291165.42
M2XAYNY2P889,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,,291165.42
RL6KA2EUSUC8,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,,291033.37
RL6KA2EUSUC8,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",,291033.37
RL6KA2EUSUC8,423690,Other Electronic Parts and Equipment Merchant Wholesalers ,Y,291033.37
RL6KA2EUSUC8,423710,Hardware Merchant Wholesalers ,,291033.37
RL6KA2EUSUC8,423830,Industrial Machinery and Equipment Merchant Wholesalers ,,291033.37
RL6KA2EUSUC8,423840,Industrial Supplies Merchant Wholesalers,,291033.37
RNWJCAQL4ZD7,524291,Claims Adjusting ,Y,290000.0
YFAKM74HKAT9,541330,Engineering Services,Y,289500.0
M1BVCGDKJ1L7,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing ",Y,287229.0
M1BVCGDKJ1L7,541330,Engineering Services,,287229.0
M1BVCGDKJ1L7,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) ",,287229.0
FMNVM66XGFY7,513210,Software Publishers,Y,286500.0
GMBZL1B9YMW9,423710,Hardware Merchant Wholesalers ,,286291.1
GMBZL1B9YMW9,423850,Service Establishment Equipment and Supplies Merchant Wholesalers ,,286291.1
GMBZL1B9YMW9,444140,Hardware Retailers ,,286291.1
GMBZL1B9YMW9,561622,Locksmiths ,Y,286291.1
V6JXCLR8QR37,332216,Saw Blade and Handtool Manufacturing ,,286220.0
V6JXCLR8QR37,332322,Sheet Metal Work Manufacturing ,,286220.0
V6JXCLR8QR37,332510,Hardware Manufacturing,,286220.0
V6JXCLR8QR37,332618,Other Fabricated Wire Product Manufacturing ,,286220.0
V6JXCLR8QR37,332710,Machine Shops,,286220.0
V6JXCLR8QR37,332721,Precision Turned Product Manufacturing ,,286220.0
V6JXCLR8QR37,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing ",,286220.0
V6JXCLR8QR37,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring ",,286220.0
V6JXCLR8QR37,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing ,,286220.0
V6JXCLR8QR37,333515,Cutting Tool and Machine Tool Accessory Manufacturing ,,286220.0
V6JXCLR8QR37,333517,Machine Tool Manufacturing ,,286220.0
V6JXCLR8QR37,333519,Rolling Mill and Other Metalworking Machinery Manufacturing ,,286220.0
V6JXCLR8QR37,333611,Turbine and Turbine Generator Set Units Manufacturing ,,286220.0
V6JXCLR8QR37,333618,Other Engine Equipment Manufacturing ,,286220.0
V6JXCLR8QR37,336412,Aircraft Engine and Engine Parts Manufacturing ,Y,286220.0
V6JXCLR8QR37,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing ,,286220.0
YLQMY5SGNE55,212319,Other Crushed and Broken Stone Mining and Quarrying ,,284441.63
YLQMY5SGNE55,238160,Roofing Contractors ,,284441.63
YLQMY5SGNE55,323111,Commercial Printing (except Screen and Books) ,,284441.63
YLQMY5SGNE55,325320,Pesticide and Other Agricultural Chemical Manufacturing,,284441.63
YLQMY5SGNE55,325414,Biological Product (except Diagnostic) Manufacturing ,,284441.63
YLQMY5SGNE55,325510,Paint and Coating Manufacturing,,284441.63
YLQMY5SGNE55,325520,Adhesive Manufacturing,Y,284441.63
YLQMY5SGNE55,325612,Polish and Other Sanitation Good Manufacturing ,,284441.63
YLQMY5SGNE55,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing ,,284441.63
YLQMY5SGNE55,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",,284441.63
YLQMY5SGNE55,327910,Abrasive Product Manufacturing,,284441.63
YLQMY5SGNE55,332510,Hardware Manufacturing,,284441.63
YLQMY5SGNE55,334290,Other Communications Equipment Manufacturing,,284441.63
YLQMY5SGNE55,334417,Electronic Connector Manufacturing ,,284441.63
YLQMY5SGNE55,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables ",,284441.63
YLQMY5SGNE55,334516,Analytical Laboratory Instrument Manufacturing ,,284441.63
YLQMY5SGNE55,334519,Other Measuring and Controlling Device Manufacturing ,,284441.63
YLQMY5SGNE55,335921,Fiber Optic Cable Manufacturing ,,284441.63
YLQMY5SGNE55,335932,Noncurrent-Carrying Wiring Device Manufacturing ,,284441.63
YLQMY5SGNE55,339113,Surgical Appliance and Supplies Manufacturing ,,284441.63
YLQMY5SGNE55,339114,Dental Equipment and Supplies Manufacturing ,,284441.63
YLQMY5SGNE55,339115,Ophthalmic Goods Manufacturing ,,284441.63
YLQMY5SGNE55,339950,Sign Manufacturing,,284441.63
